(Add (Sub (Var "absorbance_82") (Var "absorbance_37")) (Var "moisture"))	absorbance_1,absorbance_2,absorbance_3,absorbance_4,absorbance_5,absorbance_6,absorbance_7,absorbance_8,absorbance_9,absorbance_10,absorbance_11,absorbance_12,absorbance_13,absorbance_14,absorbance_15,absorbance_16,absorbance_17,absorbance_18,absorbance_19,absorbance_20,absorbance_21,absorbance_22,absorbance_23,absorbance_24,absorbance_25,absorbance_26,absorbance_27,absorbance_28,absorbance_29,absorbance_30,absorbance_31,absorbance_32,absorbance_33,absorbance_34,absorbance_35,absorbance_36,absorbance_37,absorbance_38,absorbance_39,absorbance_40,absorbance_41,absorbance_42,absorbance_43,absorbance_44,absorbance_45,absorbance_46,absorbance_47,absorbance_48,absorbance_49,absorbance_50,absorbance_51,absorbance_52,absorbance_53,absorbance_54,absorbance_55,absorbance_56,absorbance_57,absorbance_58,absorbance_59,absorbance_60,absorbance_61,absorbance_62,absorbance_63,absorbance_64,absorbance_65,absorbance_66,absorbance_67,absorbance_68,absorbance_69,absorbance_70,absorbance_71,absorbance_72,absorbance_73,absorbance_74,absorbance_75,absorbance_76,absorbance_77,absorbance_78,absorbance_79,absorbance_80,absorbance_81,absorbance_82,absorbance_83,absorbance_84,absorbance_85,absorbance_86,absorbance_87,absorbance_88,absorbance_89,absorbance_90,absorbance_91,absorbance_92,absorbance_93,absorbance_94,absorbance_95,absorbance_96,absorbance_97,absorbance_98,absorbance_99,absorbance_100,principal_component_1,principal_component_2,principal_component_3,principal_component_4,principal_component_5,principal_component_6,principal_component_7,principal_component_8,principal_component_9,principal_component_10,principal_component_11,principal_component_12,principal_component_13,principal_component_14,principal_component_15,principal_component_16,principal_component_17,principal_component_18,principal_component_19,principal_component_20,principal_component_21,principal_component_22,moisture,protein
(ProtectedDiv (ProtectedSqrt (Abs (Var "principal_component_4"))) (Pow2 (Sub (ProtectedSqrt (Mul (Div (Inv (Var "principal_component_12")) (Var "absorbance_65")) (Exp (ProtectedDiv (Var "absorbance_2") (Log (Var "absorbance_86")))))) (Sin (Var "absorbance_36")))))	absorbance_1,absorbance_2,absorbance_3,absorbance_4,absorbance_5,absorbance_6,absorbance_7,absorbance_8,absorbance_9,absorbance_10,absorbance_11,absorbance_12,absorbance_13,absorbance_14,absorbance_15,absorbance_16,absorbance_17,absorbance_18,absorbance_19,absorbance_20,absorbance_21,absorbance_22,absorbance_23,absorbance_24,absorbance_25,absorbance_26,absorbance_27,absorbance_28,absorbance_29,absorbance_30,absorbance_31,absorbance_32,absorbance_33,absorbance_34,absorbance_35,absorbance_36,absorbance_37,absorbance_38,absorbance_39,absorbance_40,absorbance_41,absorbance_42,absorbance_43,absorbance_44,absorbance_45,absorbance_46,absorbance_47,absorbance_48,absorbance_49,absorbance_50,absorbance_51,absorbance_52,absorbance_53,absorbance_54,absorbance_55,absorbance_56,absorbance_57,absorbance_58,absorbance_59,absorbance_60,absorbance_61,absorbance_62,absorbance_63,absorbance_64,absorbance_65,absorbance_66,absorbance_67,absorbance_68,absorbance_69,absorbance_70,absorbance_71,absorbance_72,absorbance_73,absorbance_74,absorbance_75,absorbance_76,absorbance_77,absorbance_78,absorbance_79,absorbance_80,absorbance_81,absorbance_82,absorbance_83,absorbance_84,absorbance_85,absorbance_86,absorbance_87,absorbance_88,absorbance_89,absorbance_90,absorbance_91,absorbance_92,absorbance_93,absorbance_94,absorbance_95,absorbance_96,absorbance_97,absorbance_98,absorbance_99,absorbance_100,principal_component_1,principal_component_2,principal_component_3,principal_component_4,principal_component_5,principal_component_6,principal_component_7,principal_component_8,principal_component_9,principal_component_10,principal_component_11,principal_component_12,principal_component_13,principal_component_14,principal_component_15,principal_component_16,principal_component_17,principal_component_18,principal_component_19,principal_component_20,principal_component_21,principal_component_22,moisture,protein
(Tanh (ProtectedInv (ProtectedLog (Abs (Var "wind_speed")))))	cars_per_hour,temperature_at_2m,wind_speed,temperature_diff_2m_25m,wind_direction,hour_of_day,day
(Pow2 (Sub (Var "wind_speed") (Pow2 (Sub (Var "cars_per_hour") (ProtectedDiv (Abs (Sin (Div (Var "temperature_diff_2m_25m") (Tanh (ProtectedLog (Cos (ProtectedInv (Var "wind_direction")))))))) (Num -1.0))))))	cars_per_hour,temperature_at_2m,wind_speed,temperature_diff_2m_25m,wind_direction,hour_of_day,day
(ProtectedDiv (Var "cars_per_hour") (ProtectedInv (ProtectedSqrt (Var "temperature_diff_2m_25m"))))	cars_per_hour,temperature_at_2m,wind_speed,temperature_diff_2m_25m,wind_direction,hour_of_day,day
(Sub (Tanh (Mul (ProtectedExp (Var "temperature_at_2m")) (Tanh (Tanh (Sin (Var "temperature_diff_2m_25m")))))) (Log (Var "cars_per_hour")))	cars_per_hour,temperature_at_2m,wind_speed,temperature_diff_2m_25m,wind_direction,hour_of_day,day
(Tanh (Pow (Pow2 (Sub (Pow (Pow2 (Exp (Var "Party"))) (Tan (Var "Party"))) (Num 1.0))) (Var "Bills")))	Party,Bills
(Mul (ProtectedDiv (Num -1.0) (Sub (Pow (Add (Var "Bills") (Pow (Tanh (Var "Bills")) (Pow2 (Sub (Neg (Pow3 (Var "Party"))) (ProtectedDiv (Pow3 (Var "Bills")) (Sqrt (Var "Party"))))))) (Var "Party")) (Sqrt (Var "Bills")))) (Var "Bills"))	Party,Bills
(Pow2 (Sin (Mul (Mul (Mul (Mul (Var "Bills") (Var "Bills")) (Var "Bills")) (Var "Party")) (ProtectedInv (Add (Num -1.0) (Var "Bills"))))))	Party,Bills
(ProtectedInv (Sin (Pow2 (Var "Bills"))))	Party,Bills
(Neg (Add (Var "McReynolds00") (Add (Var "Moorehead00") (Var "Bush00"))))	Bush00,Buchanan00,Nader00,Browne00,Hagelin00,Harris00,McReynolds00,Moorehead00,Phillips00,Total00,Clinton96,Dole96,Perot96,Total96
(Neg (Add (Add (Var "Buchanan00") (Add (Var "Harris00") (Var "Phillips00"))) (Var "Browne00")))	Bush00,Buchanan00,Nader00,Browne00,Hagelin00,Harris00,McReynolds00,Moorehead00,Phillips00,Total00,Clinton96,Dole96,Perot96,Total96
(Neg (Add (Var "Hagelin00") (Var "Nader00")))	Bush00,Buchanan00,Nader00,Browne00,Hagelin00,Harris00,McReynolds00,Moorehead00,Phillips00,Total00,Clinton96,Dole96,Perot96,Total96
(Mul (Abs (ProtectedDiv (Var "total_bedrooms") (Var "latitude"))) (Var "longitude"))	median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude
(Mul (Var "longitude") (Mul (Var "longitude") (Sub (Var "median_income") (Tan (Inv (Sub (Neg (Inv (Var "population"))) (ProtectedSqrt (Var "median_income"))))))))	median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude
(Tanh (Neg (Tanh (Sub (Var "temperature_at_2m") (Abs (Sub (ProtectedSqrt (Var "temperature_at_2m")) (Pow2 (Sub (Tan (Var "cars_per_hour")) (ProtectedDiv (Pow (ProtectedDiv (Var "hour_of_day") (Var "day")) (Cos (Var "temperature_at_2m"))) (Sub (Var "temperature_at_2m") (Sub (Var "hour_of_day") (Var "temperature_at_2m"))))))))))))	cars_per_hour,temperature_at_2m,wind_speed,temperature_diff_2m_25m,wind_direction,hour_of_day,day
(Pow2 (Pow (Tanh (Tanh (Tanh (Tanh (Tanh (Tan (Var "X1"))))))) (Sin (Sin (Sin (Sin (Var "X3")))))))	X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
(ProtectedSqrt (Add (Tan (Pow3 (Var "X3"))) (Var "X5")))	X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
(Sin (ProtectedDiv (Var "X2") (Pow2 (Cos (Neg (Sqrt (Var "X1")))))))	X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
(Tan (Tanh (Add (Var "oz1") (Cos (ProtectedExp (Var "oz2"))))))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25
(Add (Cos (Add (Var "oz3") (ProtectedExp (ProtectedSqrt (Var "oz2"))))) (Var "oz4"))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25
(Cos (ProtectedExp (Var "oz1")))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25
(Pow3 (Sin (Var "oz1")))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25
(Cos (Pow2 (Sub (Sin (Num -1.0)) (Var "oz2"))))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25
(Mul (ProtectedSqrt (Cos (Var "oz1"))) (Var "oz2"))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25,oz26,oz27,oz28,oz29,oz30,oz31,oz32,oz33,oz34,oz35,oz36,oz37,oz38,oz39,oz40,oz41,oz42,oz43,oz44,oz45,oz46,oz47,oz48,oz49,oz50
(Tanh (Add (Pow2 (Var "oz3")) (Sin (Var "oz5"))))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25,oz26,oz27,oz28,oz29,oz30,oz31,oz32,oz33,oz34,oz35,oz36,oz37,oz38,oz39,oz40,oz41,oz42,oz43,oz44,oz45,oz46,oz47,oz48,oz49,oz50
(Pow3 (Var "oz2"))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25
(Exp (Sqrt (ProtectedExp (Cos (Log (ProtectedSqrt (Neg (ProtectedExp (ProtectedExp (Tanh (Tanh (Sub (ProtectedSqrt (Sin (Var "oz2"))) (Pow3 (Var "oz4"))))))))))))))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25
(Sub (Var "oz4") (Pow2 (ProtectedSqrt (Var "oz2"))))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10
(Add (Pow3 (ProtectedSqrt (Var "oz3"))) (Var "oz1"))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10
(Sub (Var "oz2") (Pow3 (ProtectedSqrt (ProtectedSqrt (Sub (Var "oz4") (ProtectedExp (Div (Var "oz1") (Sin (Var "oz1")))))))))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10
(ProtectedDiv (Var "oz5") (Tan (Num 1.0)))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10
(ProtectedInv (Abs (ProtectedInv (ProtectedInv (Pow2 (Sub (Cos (Var "oz1")) (Tanh (Var "oz2"))))))))	oz1,oz2,oz3,oz4,oz5
(Tan (Add (Var "oz1") (Sin (Cos (Pow2 (Sub (Cos (Var "oz1")) (Tanh (Var "oz2"))))))))	oz1,oz2,oz3,oz4,oz5
(ProtectedInv (Exp (Add (Var "oz4") (Var "oz5"))))	oz1,oz2,oz3,oz4,oz5
(ProtectedInv (Pow2 (Sub (Var "oz2") (Sin (Cos (Var "oz2"))))))	oz1,oz2,oz3,oz4,oz5
(Sub (Var "oz2") (Abs (Mul (Var "oz1") (Var "oz2"))))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25
(Pow (Pow2 (Var "oz2")) (Var "oz1"))	oz1,oz2,oz3,oz4,oz5
(Pow (Pow2 (Sub (Abs (Sin (Sin (Abs (ProtectedInv (Var "oz2")))))) (Var "oz1"))) (Var "oz2"))	oz1,oz2,oz3,oz4,oz5
(Tan (Sqrt (Tanh (Abs (Var "oz2")))))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25,oz26,oz27,oz28,oz29,oz30,oz31,oz32,oz33,oz34,oz35,oz36,oz37,oz38,oz39,oz40,oz41,oz42,oz43,oz44,oz45,oz46,oz47,oz48,oz49,oz50
(ProtectedLog (Sqrt (Sin (Abs (Var "oz2")))))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25,oz26,oz27,oz28,oz29,oz30,oz31,oz32,oz33,oz34,oz35,oz36,oz37,oz38,oz39,oz40,oz41,oz42,oz43,oz44,oz45,oz46,oz47,oz48,oz49,oz50
(Pow (Pow2 (Var "oz2")) (Add (Tanh (Var "oz1")) (Var "oz2")))	oz1,oz2,oz3,oz4,oz5
(Pow2 (ProtectedExp (Var "oz4")))	oz1,oz2,oz3,oz4,oz5
(Pow (Pow2 (Mul (ProtectedSqrt (Pow2 (Sub (Cos (Var "oz1")) (Var "oz2")))) (Var "oz1"))) (Var "oz1"))	oz1,oz2,oz3,oz4,oz5
(Tanh (ProtectedLog (Pow2 (Var "oz3"))))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25
(Tan (Tanh (Var "oz2")))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25
(Sin (Tanh (Pow3 (Var "oz5"))))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25
(Abs (Neg (Div (Var "oz3") (Sub (Neg (Var "oz1")) (Exp (Neg (Var "oz1")))))))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10
(Tanh (Add (Var "oz1") (Var "oz2")))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10
(Pow (Pow2 (Inv (Var "oz1"))) (Pow2 (Mul (Abs (Var "oz2")) (Var "oz1"))))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25
(Add (Var "oz1") (Cos (Pow2 (Cos (Var "oz1")))))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25
(Pow2 (Sub (Var "oz5") (Sin (Var "oz5"))))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25,oz26,oz27,oz28,oz29,oz30,oz31,oz32,oz33,oz34,oz35,oz36,oz37,oz38,oz39,oz40,oz41,oz42,oz43,oz44,oz45,oz46,oz47,oz48,oz49,oz50
(Log (ProtectedSqrt (ProtectedSqrt (Var "oz1"))))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25,oz26,oz27,oz28,oz29,oz30,oz31,oz32,oz33,oz34,oz35,oz36,oz37,oz38,oz39,oz40,oz41,oz42,oz43,oz44,oz45,oz46,oz47,oz48,oz49,oz50
(Log (Tanh (ProtectedSqrt (ProtectedDiv (Var "oz2") (Exp (Cos (Pow2 (ProtectedDiv (Var "oz2") (Exp (Cos (Var "oz1")))))))))))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25,oz26,oz27,oz28,oz29,oz30,oz31,oz32,oz33,oz34,oz35,oz36,oz37,oz38,oz39,oz40,oz41,oz42,oz43,oz44,oz45,oz46,oz47,oz48,oz49,oz50
(Add (Pow3 (Var "oz2")) (ProtectedDiv (Pow2 (Sub (Var "oz2") (Num 1.0))) (Pow3 (Var "oz2"))))	oz1,oz2,oz3,oz4,oz5
(Mul (Sub (Var "oz4") (Pow (Pow2 (Sub (Num 1.0) (Cos (Var "oz2")))) (Var "oz1"))) (Pow3 (ProtectedInv (Var "oz1"))))	oz1,oz2,oz3,oz4,oz5
(Mul (Sub (Pow2 (Inv (Var "oz2"))) (Var "oz2")) (Pow3 (Pow (Pow2 (Sub (Num 1.0) (Cos (Var "oz2")))) (Var "oz2"))))	oz1,oz2,oz3,oz4,oz5
(Mul (Sub (Var "oz3") (Pow (Pow2 (Sub (Var "oz1") (Pow3 (ProtectedLog (Var "oz3"))))) (Var "oz4"))) (Pow3 (Sin (Div (Var "oz2") (Var "oz4")))))	oz1,oz2,oz3,oz4,oz5
(ProtectedInv (Mul (Tan (Var "col_1")) (Num -1.0)))	col_1,col_2
(Sub (Var "col_1") (Mul (ProtectedInv (Sub (Num 1.0) (Cos (Pow3 (ProtectedExp (Pow (Var "col_2") (Abs (Tanh (Inv (Var "col_2")))))))))) (Num -1.0)))	col_1,col_2
(ProtectedLog (Add (Mul (Var "northsouth") (Sin (Var "eastwest"))) (Add (Var "eastwest") (Var "angle"))))	eastwest,northsouth,angle,radialposition
(Add (Var "northsouth") (Tanh (Sin (Abs (Pow3 (Var "angle"))))))	eastwest,northsouth,angle,radialposition
(Add (Sub (Var "angle") (Div (Neg (Var "northsouth")) (Var "eastwest"))) (Var "angle"))	eastwest,northsouth,angle,radialposition
(ProtectedLog (Pow3 (Log (Add (Var "col_2") (ProtectedSqrt (Cos (Pow3 (Tan (Pow2 (ProtectedExp (ProtectedLog (Var "col_2"))))))))))))	col_1,col_2
(Abs (Add (ProtectedLog (Cos (Num 1.0))) (Pow (Sin (Var "col_2")) (Var "col_1"))))	col_1,col_2
(Add (Sin (ProtectedLog (Inv (Var "col_2")))) (Mul (Var "col_2") (Cos (Pow3 (Inv (Div (Var "col_2") (ProtectedExp (Pow2 (Sub (ProtectedDiv (Var "col_1") (Pow3 (ProtectedDiv (Pow3 (Var "col_2")) (Num -1.0)))) (Num -1.0))))))))))	col_1,col_2
(ProtectedInv (ProtectedExp (Pow3 (Pow3 (Div (Var "col_1") (Var "col_2"))))))	col_1,col_2
(Var "In4")	In1,In2,In3,In4
(Add (Var "In3") (Var "In2"))	In1,In2,In3,In4
(Var "In1")	In1,In2,In3,In4
(Var "AGE")	LOW,AGE,LWT,RACE,SMOKE,PTL,HT,UI,FTV
(Var "x4")	x0,x1,x2,x3,x4,x5,x6,x7,x8
(Add (Var "x8") (ProtectedSqrt (ProtectedSqrt (Var "x2"))))	x0,x1,x2,x3,x4,x5,x6,x7,x8
(ProtectedExp (Tan (Var "x4")))	x0,x1,x2,x3,x4,x5,x6,x7,x8
(ProtectedInv (Sin (Var "x6")))	x0,x1,x2,x3,x4,x5,x6,x7,x8
(Inv (Var "freeswap"))	lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,pgout,ppgout,pgfree,pgscan,atch,pgin,ppgin,pflt,vflt,runqsz,freemem,freeswap
(Var "vflt")	lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,pgout,ppgout,pgfree,pgscan,atch,pgin,ppgin,pflt,vflt,runqsz,freemem,freeswap
(Add (Var "f7") (Var "f6"))	f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48
(Add (Add (Var "f8") (Var "f6")) (Add (Var "f9") (Var "f24")))	f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48
(Var "f9")	f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48
(Pow2 (Exp (Var "x1")))	x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
(Exp (ProtectedExp (Sin (Num -1.0))))	x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
(Mul (Neg (Var "x6")) (Var "x8"))	x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
(Pow (Var "x0") (Var "x3"))	x0,x1,x2,x3
(Pow (Var "x0") (ProtectedLog (Var "x3")))	x0,x1,x2,x3
(Exp (Pow (Var "x0") (Var "x1")))	x0,x1,x2,x3
(Pow (Var "x2") (ProtectedLog (Var "x3")))	x0,x1,x2,x3
(ProtectedExp (Var "cars_per_hour"))	cars_per_hour,temperature_at_2m,wind_speed,temperature_diff_2m_25m,wind_direction,hour_of_day,day
(ProtectedInv (Sub (Var "population") (Var "households")))	median_income,housing_median_age,total_rooms,total_bedrooms,population,households,latitude,longitude
(Sin (Var "wind_speed"))	cars_per_hour,temperature_at_2m,wind_speed,temperature_diff_2m_25m,wind_direction,hour_of_day,day
(ProtectedInv (Exp (Tan (Add (Var "Scorer_2") (Sqrt (Var "Scorer_1"))))))	Scorer_1,Scorer_2,Subject
(Tanh (Var "X5"))	X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
(Pow3 (Cos (Sin (Add (Var "oz1") (ProtectedSqrt (Tan (Pow (Var "oz2") (Cos (Var "oz12")))))))))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25
(Add (Var "oz4") (Cos (Var "oz2")))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25
(Add (Neg (Var "oz3")) (Cos (ProtectedExp (Var "oz1"))))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25
(Add (Var "oz4") (Neg (Sin (Var "oz1"))))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25
(ProtectedSqrt (Sub (Var "oz13") (Pow3 (Var "oz5"))))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25
(Log (Pow2 (ProtectedLog (Mul (Mul (Var "oz1") (Exp (Var "oz2"))) (Var "oz2")))))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25
(Neg (Tanh (ProtectedInv (Var "oz2"))))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25
(Neg (Inv (ProtectedExp (Var "oz1"))))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25,oz26,oz27,oz28,oz29,oz30,oz31,oz32,oz33,oz34,oz35,oz36,oz37,oz38,oz39,oz40,oz41,oz42,oz43,oz44,oz45,oz46,oz47,oz48,oz49,oz50
(Add (Var "oz4") (Add (Var "oz4") (Var "oz5")))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25,oz26,oz27,oz28,oz29,oz30,oz31,oz32,oz33,oz34,oz35,oz36,oz37,oz38,oz39,oz40,oz41,oz42,oz43,oz44,oz45,oz46,oz47,oz48,oz49,oz50
(Neg (Inv (ProtectedExp (Var "oz2"))))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25,oz26,oz27,oz28,oz29,oz30,oz31,oz32,oz33,oz34,oz35,oz36,oz37,oz38,oz39,oz40,oz41,oz42,oz43,oz44,oz45,oz46,oz47,oz48,oz49,oz50
(Sin (Neg (Add (Var "oz2") (Pow2 (Var "oz1")))))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25
(Sin (Neg (Add (Var "oz1") (Pow2 (Var "oz2")))))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25
(Add (Var "oz1") (Var "oz4"))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10
(Add (Var "oz2") (Tanh (Pow3 (Var "oz4"))))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10
(Neg (Sub (Num 1.0) (Abs (Var "oz1"))))	oz1,oz2,oz3,oz4,oz5
(Neg (Sub (Num 1.0) (Abs (Var "oz2"))))	oz1,oz2,oz3,oz4,oz5
(Neg (Sub (Num 1.0) (Var "oz1")))	oz1,oz2,oz3,oz4,oz5
(Add (Var "oz4") (Pow2 (Var "oz3")))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25
(Add (Cos (Var "oz1")) (Var "oz2"))	oz1,oz2,oz3,oz4,oz5,oz6,oz7,oz8,oz9,oz10,oz11,oz12,oz13,oz14,oz15,oz16,oz17,oz18,oz19,oz20,oz21,oz22,oz23,oz24,oz25
(ProtectedDiv (ProtectedExp (Pow2 (Var "oz1"))) (Add (Exp (Num -1.0)) (Var "oz2")))	oz1,oz2,oz3,oz4,oz5
