(Add (Sub (ProtectedSqrt (Mul (Add (Mul (Sin (Var "h")) (Cos (ProtectedSqrt (ProtectedDiv (Var "h") (Sub (Var "kb") (Cos (Var "h"))))))) (ProtectedExp (ProtectedLog (ProtectedSqrt (Var "T"))))) (Cos (Sub (Var "h") (Sin (Var "kb")))))) (Var "omega")) (Var "T"))	h,omega,kb,T
(Add (Sub (ProtectedSqrt (Num -1.0)) (ProtectedSqrt (Sin (Cos (Var "d"))))) (ProtectedLog (Var "Volt")))	q,y,Volt,d,epsilon
(Add (Sub (ProtectedSqrt (Num -1.0)) (ProtectedSqrt (Sin (ProtectedDiv (Sub (Var "d") (Var "Volt")) (Var "d"))))) (ProtectedLog (Add (Cos (Num -6.0)) (Var "d"))))	q,y,Volt,d,epsilon
(Add (Sub (ProtectedSqrt (Num -5.0)) (ProtectedSqrt (Sin (ProtectedDiv (Var "d") (Var "d"))))) (ProtectedLog (Add (Add (Num -9.0) (Sub (Var "Volt") (ProtectedDiv (Var "Volt") (Var "epsilon")))) (Var "d"))))	q,y,Volt,d,epsilon
(Add (Sub (ProtectedSqrt (Num -5.0)) (ProtectedSqrt (Sin (Var "y")))) (ProtectedLog (Add (Cos (Var "q")) (Cos (Var "epsilon")))))	q,y,Volt,d,epsilon
(Add (Sub (ProtectedSqrt (Num -5.0)) (Var "y")) (ProtectedLog (Add (Sin (Add (Num -9.0) (ProtectedExp (Cos (Var "y"))))) (Cos (Add (Sin (Var "epsilon")) (Num 0.0))))))	q,y,Volt,d,epsilon
(Add (Sub (ProtectedSqrt (Num -5.0)) (Var "y")) (ProtectedLog (Add (Sin (Add (Num -9.0) (Sub (Var "Volt") (ProtectedDiv (Var "Volt") (Var "Volt"))))) (Cos (ProtectedDiv (Var "Volt") (Var "d"))))))	q,y,Volt,d,epsilon
(Add (Sub (ProtectedSqrt (Num -5.0)) (Var "y")) (ProtectedLog (Add (Sin (Add (Num -9.0) (Sub (Var "Volt") (ProtectedDiv (Var "Volt") (Var "d"))))) (Cos (ProtectedDiv (ProtectedLog (Num 0.0)) (Var "d"))))))	q,y,Volt,d,epsilon
(Add (Sub (ProtectedSqrt (Num -5.0)) (Var "y")) (ProtectedLog (Add (Sin (Add (Num -9.0) (Sub (Var "Volt") (ProtectedDiv (Var "Volt") (Var "d"))))) (Cos (ProtectedDiv (ProtectedLog (Var "Volt")) (Var "d"))))))	q,y,Volt,d,epsilon
(Add (Sub (ProtectedSqrt (Num 0.0)) (ProtectedDiv (Sin (Mul (Var "alpha") (Sin (Num 4.0)))) (Var "alpha"))) (Add (Var "alpha") (ProtectedDiv (Sin (ProtectedSqrt (ProtectedExp (Sub (ProtectedExp (ProtectedLog (Var "alpha"))) (Var "n"))))) (Num -10.0))))	n,alpha
(Add (Sub (ProtectedSqrt (Num 0.0)) (ProtectedDiv (Sin (Mul (Var "sigma") (Sin (Num 4.0)))) (Var "sigma"))) (Add (Var "sigma") (ProtectedDiv (Sin (ProtectedSqrt (ProtectedExp (Sub (ProtectedExp (ProtectedLog (Var "sigma"))) (Var "Y"))))) (Num -10.0))))	Y,sigma
(Add (Sub (ProtectedSqrt (Num 5.0)) (Var "y")) (ProtectedLog (Add (Sin (Add (Num -5.0) (Sub (Var "Volt") (ProtectedDiv (Var "Volt") (Var "d"))))) (Cos (ProtectedDiv (ProtectedLog (Var "Volt")) (Var "d"))))))	q,y,Volt,d,epsilon
(Add (Sub (ProtectedSqrt (Num 5.0)) (Var "y")) (ProtectedLog (Add (Sin (Add (Num -5.0) (Sub (Var "Volt") (ProtectedDiv (Var "y") (Var "q"))))) (Cos (ProtectedDiv (ProtectedLog (Cos (Var "epsilon"))) (Var "d"))))))	q,y,Volt,d,epsilon
(Add (Sub (ProtectedSqrt (Num 5.0)) (Var "y")) (ProtectedLog (Add (Sin (Add (Num -5.0) (Sub (Var "Volt") (ProtectedLog (Var "Volt"))))) (Cos (ProtectedDiv (ProtectedLog (Var "Volt")) (Var "d"))))))	q,y,Volt,d,epsilon
(Add (Sub (ProtectedSqrt (Num 5.0)) (Var "y")) (ProtectedLog (Add (Sin (ProtectedLog (Num -5.0))) (Cos (ProtectedDiv (Sub (Var "d") (Var "Volt")) (ProtectedLog (ProtectedDiv (Var "Volt") (Var "Volt"))))))))	q,y,Volt,d,epsilon
(Add (Sub (ProtectedSqrt (ProtectedDiv (Cos (ProtectedDiv (ProtectedDiv (Sin (ProtectedLog (Mul (Num 1.0) (Var "Y")))) (Mul (Num 1.0) (Var "sigma"))) (Num -1.0))) (Sub (Var "sigma") (Var "sigma")))) (Var "sigma")) (Var "Y"))	Y,sigma
(Add (Sub (ProtectedSqrt (ProtectedDiv (Sub (Var "n") (Sub (Mul (Var "alpha") (Add (Cos (Num 7.0)) (ProtectedSqrt (Num 8.0)))) (ProtectedSqrt (Num 2.0)))) (Cos (ProtectedSqrt (Num -4.0))))) (ProtectedSqrt (Var "n"))) (Var "alpha"))	n,alpha
(Add (Sub (ProtectedSqrt (ProtectedExp (Num 4.0))) (ProtectedDiv (Var "q") (Mul (ProtectedDiv (ProtectedExp (Var "Volt")) (ProtectedDiv (ProtectedExp (Var "y")) (Var "d"))) (Sin (ProtectedSqrt (Var "Volt")))))) (Var "y"))	q,y,Volt,d,epsilon
(Add (Sub (ProtectedSqrt (ProtectedExp (ProtectedExp (Num 8.0)))) (Num -4.0)) (Num 8.0))	Y,sigma
(Add (Sub (ProtectedSqrt (ProtectedExp (ProtectedExp (Num 8.0)))) (Num -4.0)) (Num 8.0))	n,alpha
(Add (Sub (ProtectedSqrt (ProtectedExp (ProtectedExp (Var "epsilon")))) (Var "epsilon")) (Var "epsilon"))	q,y,Volt,d,epsilon
(Add (Sub (ProtectedSqrt (ProtectedExp (Sub (Var "c") (Mul (Sin (Var "c")) (Sin (Var "c")))))) (Var "m")) (Add (Var "c") (Cos (Var "c"))))	m,v,c
(Add (Sub (ProtectedSqrt (ProtectedLog (Add (Var "v") (Var "v")))) (Sin (ProtectedExp (Add (Var "m") (Var "c"))))) (Num 17314.51581766005))	m,v,c
(Add (Sub (ProtectedSqrt (ProtectedLog (ProtectedExp (Add (Add (Mul (Var "c") (Var "v")) (Var "m")) (Var "v"))))) (Num -0.7421399456987468)) (Num 17314.51581766005))	m,v,c
(Add (Sub (ProtectedSqrt (ProtectedLog (ProtectedExp (Add (Add (Var "v") (Var "m")) (Var "v"))))) (Num -0.7421399456987468)) (Num 17314.51581766005))	m,v,c
(Add (Sub (ProtectedSqrt (ProtectedLog (ProtectedExp (Add (Num -3.0) (Var "v"))))) (Num -0.7421399456987468)) (Num 17314.51581766005))	m,v,c
(Add (Sub (ProtectedSqrt (ProtectedLog (ProtectedExp (Var "m")))) (Num -0.7421399456987468)) (Num 17314.51581766005))	m,v,c
(Add (Sub (ProtectedSqrt (ProtectedSqrt (Add (Cos (ProtectedExp (Var "kb"))) (Mul (Sub (ProtectedDiv (ProtectedLog (Var "kb")) (Mul (Var "T") (Sin (Var "kb")))) (Var "h")) (Var "omega"))))) (Var "omega")) (Var "T"))	h,omega,kb,T
(Add (Sub (ProtectedSqrt (ProtectedSqrt (Add (Cos (ProtectedExp (Var "kb"))) (Mul (Var "h") (Var "omega"))))) (Var "omega")) (Var "T"))	h,omega,kb,T
(Add (Sub (ProtectedSqrt (ProtectedSqrt (Mul (ProtectedDiv (Var "Y") (ProtectedDiv (Var "sigma") (Var "sigma"))) (Mul (Var "sigma") (Add (Var "Y") (Var "Y")))))) (Var "Y")) (Cos (Var "sigma")))	Y,sigma
(Add (Sub (ProtectedSqrt (ProtectedSqrt (Mul (ProtectedDiv (Var "n") (ProtectedDiv (Var "alpha") (Var "alpha"))) (Mul (Var "alpha") (Add (Var "n") (Var "n")))))) (Var "n")) (Cos (Var "alpha")))	n,alpha
(Add (Sub (ProtectedSqrt (ProtectedSqrt (Mul (ProtectedDiv (Var "y") (ProtectedDiv (Var "d") (Var "Volt"))) (Mul (Var "d") (Add (Var "q") (Var "q")))))) (Var "y")) (Cos (Var "d")))	q,y,Volt,d,epsilon
(Add (Sub (ProtectedSqrt (ProtectedSqrt (ProtectedDiv (Sin (Mul (Sub (Var "c") (ProtectedSqrt (Add (ProtectedSqrt (Var "c")) (ProtectedDiv (Cos (ProtectedSqrt (ProtectedDiv (ProtectedDiv (ProtectedSqrt (Cos (Sin (Var "m")))) (Num -8.0)) (Mul (Num 3.0) (ProtectedLog (Var "m")))))) (Sin (ProtectedSqrt (Num -7.0))))))) (Var "c"))) (Sin (Var "c"))))) (Var "m")) (Add (Var "c") (Cos (Add (Var "c") (Var "c")))))	m,v,c
(Add (Sub (ProtectedSqrt (ProtectedSqrt (ProtectedDiv (Var "v") (Sub (Add (Var "c") (Sub (Sin (Var "c")) (Var "c"))) (ProtectedSqrt (Var "c")))))) (Var "m")) (Add (Var "c") (Cos (Mul (Add (Add (Var "m") (Var "c")) (Sub (Cos (Mul (Var "c") (ProtectedDiv (ProtectedSqrt (Var "c")) (Add (Cos (Sin (Var "v"))) (Sin (Var "v")))))) (ProtectedSqrt (Sin (Add (ProtectedExp (ProtectedSqrt (ProtectedLog (Var "v")))) (ProtectedDiv (ProtectedSqrt (Var "v")) (Var "v"))))))) (Var "m")))))	m,v,c
(Add (Sub (ProtectedSqrt (ProtectedSqrt (Sub (Var "c") (Mul (Sin (Num 8.0)) (Sin (Var "c")))))) (Var "m")) (Add (Var "c") (Cos (Var "c"))))	m,v,c
(Add (Sub (ProtectedSqrt (ProtectedSqrt (Sub (Var "c") (Mul (Sin (Var "c")) (Sin (Var "c")))))) (Var "m")) (Add (Var "c") (Cos (Var "c"))))	m,v,c
(Add (Sub (ProtectedSqrt (ProtectedSqrt (Var "T"))) (Var "omega")) (Num -4.0))	h,omega,kb,T
(Add (Sub (ProtectedSqrt (ProtectedSqrt (Var "Y"))) (Num -7.0)) (Num 4.0))	Y,sigma
(Add (Sub (ProtectedSqrt (ProtectedSqrt (Var "c"))) (Var "m")) (Add (Var "c") (Num -7.0)))	m,v,c
(Add (Sub (ProtectedSqrt (Sin (ProtectedSqrt (Var "m1")))) (Var "m2")) (Var "r1"))	m1,m2,r1,r2,G,e
(Add (Sub (ProtectedSqrt (Sub (Add (Var "omega") (Sin (Var "kb"))) (Num 8.0))) (Var "omega")) (Num 8.0))	h,omega,kb,T
(Add (Sub (ProtectedSqrt (Var "Volt")) (Cos (Var "y"))) (ProtectedExp (Var "epsilon")))	q,y,Volt,d,epsilon
(Add (Sub (ProtectedSqrt (Var "Volt")) (Var "y")) (ProtectedLog (Mul (Sin (Sub (Num 4.0) (Sub (Var "Volt") (ProtectedDiv (Var "Volt") (Var "d"))))) (Cos (ProtectedDiv (ProtectedLog (Num 4.0)) (Var "d"))))))	q,y,Volt,d,epsilon
(Add (Sub (ProtectedSqrt (Var "Y")) (Mul (Num 0.0) (Num 0.0))) (ProtectedLog (ProtectedLog (Num 6.0))))	Y,sigma
(Add (Sub (ProtectedSqrt (Var "Y")) (Var "Y")) (Var "Y"))	Y,sigma
(Add (Sub (ProtectedSqrt (Var "alpha")) (Cos (ProtectedDiv (Add (Sub (ProtectedSqrt (Add (Var "n") (Mul (Cos (Var "alpha")) (Mul (ProtectedExp (Cos (ProtectedLog (ProtectedExp (Cos (ProtectedSqrt (Num 2.0))))))) (ProtectedExp (Sub (Var "alpha") (Add (Num 0.0) (ProtectedSqrt (Var "n"))))))))) (Num 3.0)) (ProtectedSqrt (Num 10.0))) (Sub (ProtectedExp (Var "alpha")) (Num 10.0))))) (Add (Var "alpha") (Var "alpha")))	n,alpha
(Add (Sub (ProtectedSqrt (Var "c")) (ProtectedSqrt (Var "m"))) (Num -1.0))	m,v,c
(Add (Sub (ProtectedSqrt (Var "c")) (Var "m")) (Num -7.0))	m,v,c
(Add (Sub (ProtectedSqrt (Var "epsilon")) (ProtectedDiv (Sin (Mul (Var "Volt") (Sin (Num -10.0)))) (Var "d"))) (Add (Var "d") (ProtectedDiv (Sin (ProtectedSqrt (ProtectedExp (Sub (ProtectedExp (ProtectedLog (Var "Volt"))) (Var "q"))))) (Num 0.0))))	q,y,Volt,d,epsilon
(Add (Sub (ProtectedSqrt (Var "epsilon")) (Var "Volt")) (ProtectedExp (ProtectedSqrt (Var "Volt"))))	q,y,Volt,d,epsilon
(Add (Sub (ProtectedSqrt (Var "h")) (Num 3.0)) (Sub (Var "h") (ProtectedExp (Sub (ProtectedDiv (Num -4.0) (Sin (ProtectedLog (Var "h")))) (Var "omega")))))	h,omega,kb,T
(Add (Sub (ProtectedSqrt (Var "kb")) (Var "h")) (ProtectedLog (Var "T")))	h,omega,kb,T
(Add (Sub (ProtectedSqrt (Var "kb")) (Var "omega")) (Sin (ProtectedExp (Num -9.0))))	h,omega,kb,T
(Add (Sub (ProtectedSqrt (Var "m")) (Sin (Var "c"))) (Var "m"))	m,v,c
(Add (Sub (ProtectedSqrt (Var "m1")) (Mul (Num -10.0) (Var "m1"))) (Var "r1"))	m1,m2,r1,r2,G,e
(Add (Sub (ProtectedSqrt (Var "n")) (Mul (Num 0.0) (Num 0.0))) (ProtectedLog (ProtectedLog (Num 6.0))))	n,alpha
(Add (Sub (ProtectedSqrt (Var "n")) (Num -3.0)) (ProtectedLog (Var "alpha")))	n,alpha
(Add (Sub (ProtectedSqrt (Var "u")) (Var "c")) (ProtectedSqrt (Var "t")))	x,c,u,t
(Add (Sub (ProtectedSqrt (Var "u")) (Var "c")) (Sin (ProtectedExp (Num -9.0))))	x,c,u,t
(Add (Sub (ProtectedSqrt (Var "u")) (Var "x")) (ProtectedLog (Var "t")))	x,c,u,t
(Add (Sub (ProtectedSqrt (Var "u")) (Var "x")) (Var "t"))	x,c,u,t
(Add (Sub (ProtectedSqrt (Var "v")) (Var "c")) (Var "c"))	m,v,c
(Add (Sub (ProtectedSqrt (Var "v")) (Var "v")) (Mul (Cos (Var "v")) (Sub (Var "c") (Var "v"))))	m,v,c
(Add (Sub (Sin (Add (ProtectedExp (Num 5.0)) (Var "m2"))) (ProtectedSqrt (Var "m1"))) (Add (Var "m1") (Var "e")))	m1,m2,r1,r2,G,e
(Add (Sub (Sin (Add (Var "n") (Num 10.0))) (Sin (Var "alpha"))) (Var "n"))	n,alpha
(Add (Sub (Sin (Add (Var "q") (Var "q"))) (Num -5.0)) (ProtectedExp (ProtectedSqrt (Var "d"))))	q,y,Volt,d,epsilon
(Add (Sub (Sin (Mul (Sub (Sub (ProtectedLog (Var "q")) (Mul (Add (Num 2.0) (Add (Var "y") (Var "Volt"))) (Mul (Var "q") (Cos (Var "y"))))) (Var "q")) (Num 2.0))) (Num -9.0)) (ProtectedDiv (Num -9.0) (ProtectedSqrt (Mul (Var "epsilon") (Var "q")))))	q,y,Volt,d,epsilon
(Add (Sub (Sin (Mul (Var "alpha") (Num -8.0))) (Add (Var "alpha") (Var "n"))) (Var "n"))	n,alpha
(Add (Sub (Sin (Mul (Var "q") (Sin (ProtectedExp (ProtectedExp (Num -9.0)))))) (Num -5.0)) (ProtectedExp (ProtectedSqrt (Var "d"))))	q,y,Volt,d,epsilon
(Add (Sub (Sin (Mul (Var "q") (Sin (ProtectedExp (ProtectedExp (Num -9.0)))))) (Num 0.0)) (ProtectedExp (ProtectedSqrt (Var "d"))))	q,y,Volt,d,epsilon
(Add (Sub (Sin (Num -0.7421399456987468)) (ProtectedExp (Num -3.0))) (Num 17314.51581766005))	m,v,c
(Add (Sub (Sin (Num -0.7421399456987468)) (ProtectedSqrt (Add (Add (Add (ProtectedDiv (Var "v") (Var "c")) (Var "m")) (ProtectedExp (Num -3.0))) (ProtectedDiv (Var "v") (ProtectedSqrt (Var "c")))))) (Num -3.0))	m,v,c
(Add (Sub (Sin (Num -10.0)) (Cos (Var "epsilon"))) (ProtectedExp (Num -10.0)))	q,y,Volt,d,epsilon
(Add (Sub (Sin (Num -5.0)) (Cos (Mul (Mul (Var "d") (Sub (ProtectedExp (ProtectedSqrt (ProtectedLog (Sub (Var "Volt") (Var "Volt"))))) (Var "q"))) (Cos (Var "q"))))) (ProtectedExp (Num -4.0)))	q,y,Volt,d,epsilon
(Add (Sub (Sin (Num -7.0)) (Cos (Mul (Mul (Var "d") (Sub (ProtectedExp (ProtectedSqrt (ProtectedLog (Sub (Var "Volt") (Var "Volt"))))) (Var "q"))) (Cos (Var "q"))))) (ProtectedExp (Num 10.0)))	q,y,Volt,d,epsilon
(Add (Sub (Sin (Num -7.0)) (Cos (Mul (Num 3.0) (Cos (Var "d"))))) (ProtectedExp (Num 10.0)))	q,y,Volt,d,epsilon
(Add (Sub (Sin (Num 1.0)) (Cos (Mul (Var "y") (Cos (Var "d"))))) (ProtectedExp (Num 10.0)))	q,y,Volt,d,epsilon
(Add (Sub (Sin (Num 3.0)) (Num 2.0)) (Add (ProtectedLog (Var "omega")) (Var "h")))	h,omega,kb,T
(Add (Sub (Sin (Num 5.0)) (Var "n")) (Add (Var "alpha") (Num 7.0)))	n,alpha
(Add (Sub (Sin (Num 6.0)) (Num -3.0)) (Add (ProtectedLog (Var "n")) (Var "alpha")))	n,alpha
(Add (Sub (Sin (Num 9.0)) (Cos (Mul (Mul (Var "d") (Sub (ProtectedExp (ProtectedSqrt (ProtectedLog (Sub (Var "Volt") (Num 3.0))))) (Var "q"))) (Cos (Var "q"))))) (ProtectedExp (Num 10.0)))	q,y,Volt,d,epsilon
(Add (Sub (Sin (Num 9.0)) (Var "n")) (Var "n"))	n,alpha
(Add (Sub (Sin (ProtectedDiv (Mul (Var "epsilon") (Sub (Add (Var "y") (Sin (Add (Sub (Var "epsilon") (Num 2.0)) (Cos (Sin (Var "d")))))) (Var "d"))) (Var "q"))) (Num -5.0)) (ProtectedExp (Cos (ProtectedDiv (Var "q") (Add (Sub (ProtectedDiv (Add (Var "q") (ProtectedSqrt (Var "epsilon"))) (Num -6.0)) (Var "q")) (Var "q"))))))	q,y,Volt,d,epsilon
(Add (Sub (Sin (ProtectedDiv (Mul (Var "q") (Sub (Var "epsilon") (Var "Volt"))) (Var "q"))) (Num -5.0)) (ProtectedExp (Num -9.0)))	q,y,Volt,d,epsilon
(Add (Sub (Sin (ProtectedDiv (ProtectedDiv (Var "q") (Var "q")) (Mul (ProtectedExp (Add (Add (Var "d") (Sin (Num 0.0))) (Num -9.0))) (ProtectedSqrt (ProtectedExp (Var "d")))))) (Num -5.0)) (Var "y"))	q,y,Volt,d,epsilon
(Add (Sub (Sin (ProtectedDiv (ProtectedSqrt (Add (ProtectedExp (Sin (Mul (ProtectedSqrt (ProtectedExp (Sin (Num -8.0)))) (Num 7.0)))) (Var "v"))) (ProtectedDiv (Sin (ProtectedExp (Var "c"))) (Var "m")))) (Var "c")) (Var "c"))	m,v,c
(Add (Sub (Sin (ProtectedDiv (Sin (Sin (Var "Volt"))) (Sub (Var "d") (Var "q")))) (Num 1.0)) (ProtectedExp (ProtectedDiv (Var "epsilon") (Sin (Var "epsilon")))))	q,y,Volt,d,epsilon
(Add (Sub (Sin (ProtectedDiv (Var "n") (Mul (Var "alpha") (ProtectedSqrt (Var "alpha"))))) (Num 2.0)) (ProtectedDiv (Mul (Add (Mul (ProtectedDiv (Num 2.0) (Var "n")) (ProtectedExp (ProtectedLog (ProtectedExp (Var "n"))))) (Num 2.0)) (Cos (Cos (Num 2.0)))) (Var "n")))	n,alpha
(Add (Sub (Sin (ProtectedDiv (Var "q") (Add (Sub (Add (ProtectedDiv (Var "y") (Sin (Add (Num -9.0) (Add (Var "y") (ProtectedSqrt (Var "y")))))) (Var "q")) (Var "d")) (Var "q")))) (Num -5.0)) (ProtectedExp (ProtectedDiv (Mul (Var "epsilon") (Var "Volt")) (Var "q"))))	q,y,Volt,d,epsilon
(Add (Sub (Sin (ProtectedDiv (Var "q") (Add (Sub (ProtectedDiv (Add (Var "q") (ProtectedSqrt (Var "d"))) (Num -9.0)) (Var "q")) (Var "q")))) (Num -5.0)) (ProtectedExp (ProtectedDiv (Mul (Var "epsilon") (Sub (Add (Var "d") (Sin (Add (Var "y") (Cos (Var "epsilon"))))) (Var "d"))) (Var "q"))))	q,y,Volt,d,epsilon
(Add (Sub (Sin (ProtectedDiv (Var "q") (Add (Sub (ProtectedDiv (Add (Var "q") (ProtectedSqrt (Var "d"))) (Num -9.0)) (Var "q")) (Var "q")))) (Num -5.0)) (ProtectedExp (ProtectedDiv (Mul (Var "epsilon") (Sub (Add (Var "y") (Sin (Add (Sub (Var "epsilon") (Num 2.0)) (Cos (Sin (Var "d")))))) (Var "d"))) (Var "q"))))	q,y,Volt,d,epsilon
(Add (Sub (Sin (ProtectedDiv (Var "q") (Add (Sub (ProtectedDiv (Num -9.0) (Num 2.0)) (Var "q")) (Var "q")))) (Num -5.0)) (ProtectedExp (ProtectedDiv (Mul (Var "epsilon") (Sub (Add (Var "y") (Sin (Add (Var "q") (ProtectedSqrt (Sub (Cos (Var "epsilon")) (Var "d")))))) (Var "d"))) (Var "q"))))	q,y,Volt,d,epsilon
(Add (Sub (Sin (ProtectedDiv (Var "q") (ProtectedExp (Num -9.0)))) (Num -5.0)) (ProtectedExp (ProtectedDiv (ProtectedLog (ProtectedSqrt (ProtectedExp (Add (Num 0.0) (Var "d"))))) (Var "q"))))	q,y,Volt,d,epsilon
(Add (Sub (Sin (ProtectedDiv (Var "q") (ProtectedExp (ProtectedExp (Num 0.0))))) (Num -5.0)) (ProtectedExp (ProtectedDiv (Mul (ProtectedSqrt (Add (Var "d") (Num -9.0))) (Num -9.0)) (Var "Volt"))))	q,y,Volt,d,epsilon
(Add (Sub (Sin (ProtectedDiv (Var "q") (ProtectedExp (ProtectedExp (Num 0.0))))) (Num -5.0)) (ProtectedExp (ProtectedDiv (Mul (ProtectedSqrt (Add (Var "d") (Var "d"))) (Num -9.0)) (Var "q"))))	q,y,Volt,d,epsilon
(Add (Sub (Sin (ProtectedDiv (Var "q") (ProtectedExp (ProtectedExp (Num 0.0))))) (Num -5.0)) (ProtectedExp (ProtectedDiv (Mul (ProtectedSqrt (Mul (Var "d") (Var "d"))) (Num -9.0)) (Var "q"))))	q,y,Volt,d,epsilon
(Add (Sub (Sin (ProtectedDiv (Var "q") (ProtectedExp (ProtectedExp (Num 5.0))))) (Num -5.0)) (ProtectedExp (Sub (Mul (ProtectedSqrt (Add (Var "d") (Var "d"))) (Num -9.0)) (Var "q"))))	q,y,Volt,d,epsilon
(Add (Sub (Sin (ProtectedExp (Num -3.0))) (Sin (Num -0.7421399456987468))) (Num 17314.51581766005))	m,v,c
(Add (Sub (Sin (ProtectedLog (Add (Mul (Var "q") (Num -6.0)) (Num 0.0)))) (Num -6.0)) (ProtectedExp (Var "q")))	q,y,Volt,d,epsilon
(Add (Sub (Sin (ProtectedLog (Cos (Mul (Var "alpha") (Var "n"))))) (Var "alpha")) (Add (Num 10.0) (Var "n")))	n,alpha
(Add (Sub (Sin (ProtectedLog (ProtectedExp (Add (Add (Num -3.0) (Add (ProtectedDiv (ProtectedSqrt (Var "v")) (ProtectedDiv (Var "c") (Var "c"))) (Add (Var "m") (Num -3.0)))) (ProtectedSqrt (Add (ProtectedExp (Var "c")) (Var "v"))))))) (Num -0.7421399456987468)) (Num 17314.51581766005))	m,v,c
(Add (Sub (Sin (ProtectedLog (ProtectedExp (Add (Add (Var "c") (Var "m")) (Var "m"))))) (Num -0.7421399456987468)) (Num 17314.51581766005))	m,v,c
(Add (Sub (Sin (ProtectedLog (ProtectedExp (Add (Add (Var "v") (Var "m")) (Cos (Var "c")))))) (Num -0.7421399456987468)) (Num 17314.51581766005))	m,v,c
(Add (Sub (Sin (ProtectedLog (ProtectedExp (Add (Add (Var "v") (Var "m")) (ProtectedLog (Var "c")))))) (Num -0.7421399456987468)) (Num 17314.51581766005))	m,v,c
(Add (Sub (Sin (ProtectedLog (ProtectedExp (Add (Add (Var "v") (Var "m")) (Var "v"))))) (Num -0.7421399456987468)) (Num 17314.51581766005))	m,v,c
(Add (Sub (Sin (ProtectedLog (ProtectedExp (Add (Add (Var "v") (Var "m")) (Var "v"))))) (Num 1.0)) (Num 8.0))	m,v,c
(Add (Sub (Sin (ProtectedLog (ProtectedExp (Num -3.0)))) (Num -0.7421399456987468)) (Num 17314.51581766005))	m,v,c
(Add (Sub (Sin (ProtectedLog (Var "c"))) (Num -0.7421399456987468)) (Num 17314.51581766005))	m,v,c
(Add (Sub (Sin (ProtectedSqrt (Add (ProtectedSqrt (Var "m2")) (Var "m1")))) (Var "r1")) (ProtectedSqrt (Mul (ProtectedLog (Var "m1")) (Var "m2"))))	m1,m2,r1,r2,G,e
(Add (Sub (Sin (ProtectedSqrt (Mul (Mul (Num 2.0) (Var "epsilon")) (Num 2.0)))) (Num -5.0)) (ProtectedExp (Num -9.0)))	q,y,Volt,d,epsilon
(Add (Sub (Sin (ProtectedSqrt (Mul (Mul (Num 2.0) (Var "epsilon")) (Sub (Var "q") (Sub (Var "q") (ProtectedLog (Mul (Var "q") (Var "q")))))))) (Num -6.0)) (ProtectedExp (Num -9.0)))	q,y,Volt,d,epsilon
(Add (Sub (Sin (ProtectedSqrt (Mul (Mul (Num 2.0) (Var "epsilon")) (Sub (Var "q") (Var "epsilon"))))) (Num -5.0)) (ProtectedExp (Num -9.0)))	q,y,Volt,d,epsilon
(Add (Sub (Sin (ProtectedSqrt (ProtectedDiv (Var "m") (Var "c")))) (ProtectedLog (Add (Add (Sin (Var "v")) (Var "m")) (Var "v")))) (Cos (Sin (Var "m"))))	m,v,c
(Add (Sub (Sin (ProtectedSqrt (ProtectedExp (Mul (Var "u") (ProtectedExp (Var "c")))))) (Add (ProtectedExp (Mul (Var "u") (Num -3.0))) (Var "t"))) (Var "t"))	x,c,u,t
(Add (Sub (Sin (ProtectedSqrt (Var "epsilon"))) (Num -5.0)) (Var "d"))	q,y,Volt,d,epsilon
(Add (Sub (Sin (ProtectedSqrt (Var "epsilon"))) (Num -9.0)) (Var "epsilon"))	q,y,Volt,d,epsilon
(Add (Sub (Sin (Sub (Sub (Mul (Var "m2") (Var "e")) (Var "G")) (Var "r2"))) (Mul (ProtectedDiv (Var "G") (ProtectedSqrt (ProtectedDiv (ProtectedDiv (Var "m1") (Var "m2")) (Var "m1")))) (Var "G"))) (Var "r1"))	m1,m2,r1,r2,G,e
(Add (Sub (Sin (Sub (Var "c") (Sin (ProtectedSqrt (Num -8.0))))) (Cos (Add (ProtectedDiv (Num 3.0) (Var "c")) (Cos (Sub (Var "v") (Num -9.0)))))) (Var "m"))	m,v,c
(Add (Sub (Sin (Sub (Var "d") (Mul (Var "q") (ProtectedExp (ProtectedExp (Num -9.0)))))) (Num -5.0)) (ProtectedExp (Var "q")))	q,y,Volt,d,epsilon
(Add (Sub (Sin (Sub (Var "d") (Var "Volt"))) (Num -5.0)) (ProtectedExp (Num 5.0)))	q,y,Volt,d,epsilon
(Add (Sub (Sin (Sub (Var "d") (Var "q"))) (Num -5.0)) (ProtectedExp (Var "d")))	q,y,Volt,d,epsilon
(Add (Sub (Sin (Sub (Var "d") (Var "q"))) (Num -5.0)) (ProtectedExp (Var "epsilon")))	q,y,Volt,d,epsilon
(Add (Sub (Sin (Sub (Var "d") (Var "q"))) (Num -5.0)) (ProtectedExp (Var "q")))	q,y,Volt,d,epsilon
(Add (Sub (Sin (Sub (Var "d") (Var "q"))) (Num 8.0)) (ProtectedExp (Var "q")))	q,y,Volt,d,epsilon
(Add (Sub (Sin (Sub (Var "d") (Var "y"))) (Num 2.0)) (ProtectedExp (Var "q")))	q,y,Volt,d,epsilon
(Add (Sub (Sin (Sub (Var "q") (ProtectedExp (ProtectedExp (Num 0.0))))) (Num -5.0)) (ProtectedExp (ProtectedDiv (Mul (Sin (Add (Var "d") (Var "d"))) (Num -9.0)) (Var "q"))))	q,y,Volt,d,epsilon
